EventId,SummaryId,SampleType,EventRate,ChanceOfLoss,MeanLoss,SDLoss,MaxLoss,FootprintExposure,MeanImpactedExposure,MaxImpactedExposure
34,1,2,0.001000,0.300000,23476.787109,44030.742188,870000.062500,870000.062500,261000.031250,870000.062500
36,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
36,1,2,0.001000,0.300000,25083.238281,64008.757812,870000.062500,870000.062500,261000.031250,870000.062500
37,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
37,1,2,0.001000,0.200000,22162.708984,66261.296875,870000.062500,870000.062500,174000.015625,870000.062500
38,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
38,1,2,0.001000,0.100000,31421.609375,99363.851562,870000.062500,870000.062500,87000.007812,870000.062500
41,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
41,1,2,0.001000,0.300000,21958.822266,45490.171875,870000.062500,870000.062500,261000.031250,870000.062500
43,1,1,0.001000,0.000000,870000.062500,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
43,1,2,0.001000,1.000000,870000.125000,0.000000,870000.062500,870000.062500,870000.125000,870000.062500
44,1,1,0.001000,0.000000,249432.031250,0.000000,870000.125000,870000.062500,870000.062500,870000.062500
44,1,2,0.001000,0.900000,244599.250000,203222.765625,870000.125000,870000.062500,783000.062500,870000.062500
46,1,1,0.001000,0.000000,0.000000,0.000000,360000.000000,870000.187500,870000.187500,870000.187500
46,1,2,0.001000,0.000000,0.000000,0.000000,360000.000000,870000.187500,0.000000,0.000000
48,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
48,1,2,0.001000,0.300000,36448.730469,59756.414062,870000.062500,870000.062500,261000.031250,870000.062500
51,1,1,0.001000,0.000000,349800.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
51,1,2,0.001000,1.000000,347507.687500,219879.968750,870000.062500,870000.062500,870000.125000,870000.062500
64,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
64,1,2,0.001000,0.200000,42834.109375,90843.796875,870000.062500,870000.062500,174000.015625,870000.062500
66,1,1,0.001000,0.000000,451800.031250,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
66,1,2,0.001000,1.000000,466195.593750,189881.218750,870000.062500,870000.062500,870000.125000,870000.062500
72,1,1,0.001000,0.000000,51959.996094,0.000000,870000.125000,870000.062500,870000.062500,870000.062500
72,1,2,0.001000,0.600000,64162.625000,116857.453125,870000.125000,870000.062500,522000.062500,870000.062500
74,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
74,1,2,0.001000,0.300000,29698.214844,63768.003906,870000.062500,870000.062500,261000.031250,870000.062500
75,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
75,1,2,0.001000,0.200000,41433.601562,97431.453125,870000.062500,870000.062500,174000.015625,870000.062500
76,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
76,1,2,0.001000,0.400000,14833.340820,32388.835938,870000.062500,870000.062500,348000.031250,870000.062500
78,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
78,1,2,0.001000,0.100000,42084.496094,133082.859375,870000.062500,870000.062500,87000.007812,870000.062500
79,1,1,0.001000,0.000000,51959.996094,0.000000,870000.125000,870000.062500,870000.062500,870000.062500
79,1,2,0.001000,0.800000,86248.273438,108967.125000,870000.125000,870000.062500,696000.062500,870000.062500
84,1,1,0.001000,0.000000,51959.996094,0.000000,870000.125000,870000.062500,870000.062500,870000.062500
84,1,2,0.001000,0.600000,55194.000000,57592.257812,870000.125000,870000.062500,522000.062500,870000.062500
85,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
85,1,2,0.001000,0.300000,29950.285156,49948.734375,870000.062500,870000.062500,261000.031250,870000.062500
87,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
87,1,2,0.001000,0.200000,2117.253662,5991.021973,870000.062500,870000.062500,174000.015625,870000.062500
89,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
89,1,2,0.001000,0.300000,42098.343750,85316.531250,870000.062500,870000.062500,261000.031250,870000.062500
92,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
92,1,2,0.001000,0.300000,34090.289062,72344.570312,870000.062500,870000.062500,261000.031250,870000.062500
102,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
102,1,2,0.001000,0.300000,32139.375000,56646.648438,870000.062500,870000.062500,261000.031250,870000.062500
105,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
105,1,2,0.001000,0.300000,41478.363281,88047.335938,870000.062500,870000.062500,261000.031250,870000.062500
109,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
109,1,2,0.001000,0.200000,26493.880859,63162.589844,870000.062500,870000.062500,174000.015625,870000.062500
115,1,1,0.001000,0.000000,51959.996094,0.000000,870000.125000,870000.062500,870000.062500,870000.062500
115,1,2,0.001000,0.600000,89099.882812,99067.960938,870000.125000,870000.062500,522000.062500,870000.062500
116,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
116,1,2,0.001000,0.200000,8399.051758,19762.628906,870000.062500,870000.062500,174000.015625,870000.062500
119,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
119,1,2,0.001000,0.200000,28294.359375,76023.742188,870000.062500,870000.062500,174000.015625,870000.062500
120,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
120,1,2,0.001000,0.200000,18822.152344,40483.859375,870000.062500,870000.062500,174000.015625,870000.062500
125,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
125,1,2,0.001000,0.100000,32303.578125,102152.882812,870000.062500,870000.062500,87000.007812,870000.062500
132,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
132,1,2,0.001000,0.300000,30508.332031,54916.230469,870000.062500,870000.062500,261000.031250,870000.062500
134,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
134,1,2,0.001000,0.200000,52420.183594,139284.343750,870000.062500,870000.062500,174000.015625,870000.062500
137,1,1,0.001000,0.000000,51959.996094,0.000000,870000.125000,870000.062500,870000.062500,870000.062500
137,1,2,0.001000,0.500000,93627.726562,130293.570312,870000.125000,870000.062500,435000.062500,870000.062500
145,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
145,1,2,0.001000,0.300000,23748.603516,45649.050781,870000.062500,870000.062500,261000.031250,870000.062500
147,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
147,1,2,0.001000,0.300000,44681.320312,77607.734375,870000.062500,870000.062500,261000.031250,870000.062500
148,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
148,1,2,0.001000,0.200000,37321.480469,110783.664062,870000.062500,870000.062500,174000.015625,870000.062500
149,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
149,1,2,0.001000,0.200000,13050.388672,27714.416016,870000.062500,870000.062500,174000.015625,870000.062500
161,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
161,1,2,0.001000,0.400000,27085.230469,53929.898438,870000.062500,870000.062500,348000.031250,870000.062500
162,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
162,1,2,0.001000,0.300000,24248.208984,43377.671875,870000.062500,870000.062500,261000.031250,870000.062500
164,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
164,1,2,0.001000,0.200000,39652.753906,100433.554688,870000.062500,870000.062500,174000.015625,870000.062500
166,1,1,0.001000,0.000000,0.000000,0.000000,360000.000000,870000.187500,870000.187500,870000.187500
166,1,2,0.001000,0.200000,7364.032715,22344.968750,360000.000000,870000.187500,174000.031250,870000.187500
168,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
168,1,2,0.001000,0.200000,17579.937500,37575.640625,870000.062500,870000.062500,174000.015625,870000.062500
175,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
175,1,2,0.001000,0.100000,36167.257812,114370.906250,870000.062500,870000.062500,87000.007812,870000.062500
177,1,1,0.001000,0.000000,249432.015625,0.000000,870000.187500,870000.062500,870000.062500,870000.062500
177,1,2,0.001000,1.000000,254742.750000,171446.875000,870000.187500,870000.062500,870000.125000,870000.062500
178,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
178,1,2,0.001000,0.100000,13813.849609,43683.230469,870000.062500,870000.062500,87000.007812,870000.062500
183,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
183,1,2,0.001000,0.200000,24756.119141,52857.589844,870000.062500,870000.062500,174000.015625,870000.062500
187,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
187,1,2,0.001000,0.300000,38739.195312,66664.734375,870000.062500,870000.062500,261000.031250,870000.062500
192,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
192,1,2,0.001000,0.200000,46320.695312,102715.734375,870000.062500,870000.062500,174000.015625,870000.062500
195,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
195,1,2,0.001000,0.300000,37460.675781,67635.062500,870000.062500,870000.062500,261000.031250,870000.062500
196,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
196,1,2,0.001000,0.300000,15435.515625,45820.468750,870000.062500,870000.062500,261000.031250,870000.062500
211,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
211,1,2,0.001000,0.300000,7586.604492,13703.577148,870000.062500,870000.062500,261000.031250,870000.062500
213,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
213,1,2,0.001000,0.300000,25999.458984,65440.109375,870000.062500,870000.062500,261000.031250,870000.062500
218,1,1,0.001000,0.000000,149063.984375,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
218,1,2,0.001000,0.800000,170785.859375,221514.968750,870000.062500,870000.062500,696000.062500,870000.062500
221,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
221,1,2,0.001000,0.200000,9412.471680,26018.533203,870000.062500,870000.062500,174000.015625,870000.062500
222,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
222,1,2,0.001000,0.200000,38162.902344,89963.546875,870000.062500,870000.062500,174000.015625,870000.062500
231,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
231,1,2,0.001000,0.300000,12945.212891,27258.138672,870000.062500,870000.062500,261000.031250,870000.062500
233,1,1,0.001000,0.000000,870000.125000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
233,1,2,0.001000,1.000000,866348.687500,9765.355469,870000.062500,870000.062500,870000.125000,870000.062500
237,1,1,0.001000,0.000000,51959.996094,0.000000,870000.125000,870000.062500,870000.062500,870000.062500
237,1,2,0.001000,0.700000,59468.476562,76279.265625,870000.125000,870000.062500,609000.062500,870000.062500
241,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
241,1,2,0.001000,0.200000,17284.333984,40524.531250,870000.062500,870000.062500,174000.015625,870000.062500
244,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
244,1,2,0.001000,0.400000,37021.734375,90652.453125,870000.062500,870000.062500,348000.031250,870000.062500
249,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
249,1,2,0.001000,0.300000,12655.892578,24219.117188,870000.062500,870000.062500,261000.031250,870000.062500
254,1,1,0.001000,0.000000,249432.015625,0.000000,870000.187500,870000.062500,870000.062500,870000.062500
254,1,2,0.001000,1.000000,256816.750000,225815.828125,870000.187500,870000.062500,870000.125000,870000.062500
256,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
256,1,2,0.001000,0.200000,18238.238281,47164.621094,870000.062500,870000.062500,174000.015625,870000.062500
258,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
258,1,2,0.001000,0.300000,23204.371094,52885.792969,870000.062500,870000.062500,261000.031250,870000.062500
261,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
261,1,2,0.001000,0.200000,7193.327148,18396.609375,870000.062500,870000.062500,174000.015625,870000.062500
282,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
282,1,2,0.001000,0.300000,34598.398438,59763.417969,870000.062500,870000.062500,261000.031250,870000.062500
283,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
283,1,2,0.001000,0.400000,9319.220703,16904.125000,870000.062500,870000.062500,348000.031250,870000.062500
286,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
286,1,2,0.001000,0.300000,35985.640625,60911.867188,870000.062500,870000.062500,261000.031250,870000.062500
287,1,1,0.001000,0.000000,51959.996094,0.000000,870000.125000,870000.062500,870000.062500,870000.062500
287,1,2,0.001000,0.600000,72708.515625,86467.031250,870000.125000,870000.062500,522000.062500,870000.062500
289,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
289,1,2,0.001000,0.400000,44793.785156,84171.820312,870000.062500,870000.062500,348000.031250,870000.062500
290,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
290,1,2,0.001000,0.300000,33139.851562,77817.546875,870000.062500,870000.062500,261000.031250,870000.062500
291,1,1,0.001000,0.000000,772692.062500,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
291,1,2,0.001000,1.000000,686844.312500,222359.609375,870000.062500,870000.062500,870000.125000,870000.062500
292,1,1,0.001000,0.000000,349800.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
292,1,2,0.001000,1.000000,340202.562500,181035.906250,870000.062500,870000.062500,870000.125000,870000.062500
293,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
293,1,2,0.001000,0.300000,19094.427734,33641.753906,870000.062500,870000.062500,261000.031250,870000.062500
294,1,1,0.001000,0.000000,549720.062500,0.000000,870000.125000,870000.062500,870000.062500,870000.062500
294,1,2,0.001000,1.000000,557461.875000,176122.703125,870000.125000,870000.062500,870000.125000,870000.062500
297,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
297,1,2,0.001000,0.300000,25033.017578,40371.984375,870000.062500,870000.062500,261000.031250,870000.062500
301,1,1,0.001000,0.000000,870000.125000,0.000000,870000.250000,870000.062500,870000.062500,870000.062500
301,1,2,0.001000,1.000000,731548.500000,173061.718750,870000.250000,870000.062500,870000.125000,870000.062500
307,1,1,0.001000,0.000000,349800.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
307,1,2,0.001000,1.000000,344298.562500,136898.234375,870000.062500,870000.062500,870000.125000,870000.062500
309,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
309,1,2,0.001000,0.300000,41998.753906,76768.390625,870000.062500,870000.062500,261000.031250,870000.062500
310,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
310,1,2,0.001000,0.300000,20220.910156,36282.875000,870000.062500,870000.062500,261000.031250,870000.062500
317,1,1,0.001000,0.000000,451800.031250,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
317,1,2,0.001000,0.900000,447003.312500,244914.984375,870000.062500,870000.062500,783000.062500,870000.062500
320,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
320,1,2,0.001000,0.200000,12167.541016,26229.736328,870000.062500,870000.062500,174000.015625,870000.062500
321,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
321,1,2,0.001000,0.400000,16560.808594,30831.220703,870000.062500,870000.062500,348000.031250,870000.062500
327,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
327,1,2,0.001000,0.400000,17442.615234,38316.808594,870000.062500,870000.062500,348000.031250,870000.062500
328,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
328,1,2,0.001000,0.300000,34732.125000,69032.578125,870000.062500,870000.062500,261000.031250,870000.062500
333,1,1,0.001000,0.000000,651720.000000,0.000000,870000.125000,870000.062500,870000.062500,870000.062500
333,1,2,0.001000,1.000000,616788.625000,156703.781250,870000.125000,870000.062500,870000.125000,870000.062500
335,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
335,1,2,0.001000,0.200000,25089.820312,75751.773438,870000.062500,870000.062500,174000.015625,870000.062500
336,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
336,1,2,0.001000,0.300000,20711.371094,38968.613281,870000.062500,870000.062500,261000.031250,870000.062500
339,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
339,1,2,0.001000,0.300000,17434.433594,43952.828125,870000.062500,870000.062500,261000.031250,870000.062500
345,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
345,1,2,0.001000,0.300000,12128.634766,20182.070312,870000.062500,870000.062500,261000.031250,870000.062500
347,1,1,0.001000,0.000000,0.000000,0.000000,360000.000000,870000.187500,870000.187500,870000.187500
347,1,2,0.001000,0.200000,13023.504883,27472.658203,360000.000000,870000.187500,174000.031250,870000.187500
349,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
349,1,2,0.001000,0.400000,19570.312500,33179.843750,870000.062500,870000.062500,348000.031250,870000.062500
350,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
350,1,2,0.001000,0.200000,13813.276367,35373.445312,870000.062500,870000.062500,174000.015625,870000.062500
359,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
359,1,2,0.001000,0.300000,20981.640625,43544.519531,870000.062500,870000.062500,261000.031250,870000.062500
360,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
360,1,2,0.001000,0.200000,26326.708984,69343.742188,870000.062500,870000.062500,174000.015625,870000.062500
362,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
362,1,2,0.001000,0.400000,25578.957031,35945.144531,870000.062500,870000.062500,348000.031250,870000.062500
364,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
364,1,2,0.001000,0.300000,12040.193359,21631.707031,870000.062500,870000.062500,261000.031250,870000.062500
367,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
367,1,2,0.001000,0.200000,36888.808594,89898.304688,870000.062500,870000.062500,174000.015625,870000.062500
369,1,1,0.001000,0.000000,249432.015625,0.000000,870000.187500,870000.062500,870000.062500,870000.062500
369,1,2,0.001000,1.000000,245874.671875,157382.593750,870000.187500,870000.062500,870000.125000,870000.062500
372,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
372,1,2,0.001000,0.400000,45299.601562,78028.617188,870000.062500,870000.062500,348000.031250,870000.062500
375,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
375,1,2,0.001000,0.200000,25094.789062,78274.031250,870000.062500,870000.062500,174000.015625,870000.062500
380,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
380,1,2,0.001000,0.300000,17142.722656,35268.972656,870000.062500,870000.062500,261000.031250,870000.062500
383,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
383,1,2,0.001000,0.300000,31494.453125,81874.054688,870000.062500,870000.062500,261000.031250,870000.062500
386,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
386,1,2,0.001000,0.200000,26870.708984,56876.847656,870000.062500,870000.062500,174000.015625,870000.062500
389,1,1,0.001000,0.000000,51959.996094,0.000000,870000.125000,870000.062500,870000.062500,870000.062500
389,1,2,0.001000,0.700000,87485.765625,100077.289062,870000.125000,870000.062500,609000.062500,870000.062500
394,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
394,1,2,0.001000,0.200000,10220.948242,26241.732422,870000.062500,870000.062500,174000.015625,870000.062500
400,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
400,1,2,0.001000,0.200000,10479.521484,33023.839844,870000.062500,870000.062500,174000.015625,870000.062500
402,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
402,1,2,0.001000,0.100000,24643.527344,77929.671875,870000.062500,870000.062500,87000.007812,870000.062500
408,1,1,0.001000,0.000000,651720.000000,0.000000,870000.125000,870000.062500,870000.062500,870000.062500
408,1,2,0.001000,1.000000,628624.375000,152013.140625,870000.125000,870000.062500,870000.125000,870000.062500
423,1,1,0.001000,0.000000,51959.996094,0.000000,870000.125000,870000.062500,870000.062500,870000.062500
423,1,2,0.001000,0.500000,98299.015625,144908.312500,870000.125000,870000.062500,435000.062500,870000.062500
424,1,1,0.001000,0.000000,549720.062500,0.000000,870000.125000,870000.062500,870000.062500,870000.062500
424,1,2,0.001000,1.000000,523570.343750,214908.843750,870000.125000,870000.062500,870000.125000,870000.062500
429,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
429,1,2,0.001000,0.400000,12944.109375,21943.925781,870000.062500,870000.062500,348000.031250,870000.062500
431,1,1,0.001000,0.000000,549720.062500,0.000000,870000.125000,870000.062500,870000.062500,870000.062500
431,1,2,0.001000,1.000000,524143.406250,210378.078125,870000.125000,870000.062500,870000.125000,870000.062500
435,1,1,0.001000,0.000000,249432.031250,0.000000,870000.125000,870000.062500,870000.062500,870000.062500
435,1,2,0.001000,0.800000,259204.375000,212569.687500,870000.125000,870000.062500,696000.062500,870000.062500
441,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
441,1,2,0.001000,0.200000,31524.962891,66540.781250,870000.062500,870000.062500,174000.015625,870000.062500
442,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
442,1,2,0.001000,0.300000,23838.791016,42179.058594,870000.062500,870000.062500,261000.031250,870000.062500
444,1,1,0.001000,0.000000,0.000000,0.000000,360000.000000,870000.187500,870000.187500,870000.187500
444,1,2,0.001000,0.100000,1967.392578,6221.441406,360000.000000,870000.187500,87000.015625,870000.187500
445,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
445,1,2,0.001000,0.300000,23476.195312,43061.222656,870000.062500,870000.062500,261000.031250,870000.062500
447,1,1,0.001000,0.000000,0.000000,0.000000,360000.000000,870000.187500,870000.187500,870000.187500
447,1,2,0.001000,0.100000,2750.979736,8699.361328,360000.000000,870000.187500,87000.015625,870000.187500
456,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
456,1,2,0.001000,0.200000,6972.406250,15098.211914,870000.062500,870000.062500,174000.015625,870000.062500
458,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
458,1,2,0.001000,0.400000,20006.503906,33791.523438,870000.062500,870000.062500,348000.031250,870000.062500
460,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
460,1,2,0.001000,0.400000,37959.976562,64101.488281,870000.062500,870000.062500,348000.031250,870000.062500
463,1,1,0.001000,0.000000,0.000000,0.000000,360000.000000,870000.187500,870000.187500,870000.187500
463,1,2,0.001000,0.100000,1079.880005,3414.880371,360000.000000,870000.187500,87000.015625,870000.187500
467,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
467,1,2,0.001000,0.200000,26734.880859,62895.011719,870000.062500,870000.062500,174000.015625,870000.062500
468,1,1,0.001000,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
468,1,2,0.001000,0.200000,13710.201172,36419.937500,870000.062500,870000.062500,174000.015625,870000.062500
