EventId,SummaryId,SampleType,EventRate,ChanceOfLoss,MeanLoss,SDLoss,MaxLoss,FootprintExposure,MeanImpactedExposure,MaxImpactedExposure
105,1,2,nan,0.300000,41478.363281,88047.335938,870000.062500,870000.062500,261000.015625,870000.062500
109,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
109,1,2,nan,0.200000,26493.882812,63162.589844,870000.062500,870000.062500,174000.015625,870000.062500
115,1,1,nan,0.000000,51959.984375,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
115,1,2,nan,0.600000,89099.875000,99067.960938,870000.062500,870000.062500,522000.031250,870000.062500
116,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
116,1,2,nan,0.200000,8399.051758,19762.630859,870000.062500,870000.062500,174000.015625,870000.062500
119,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
119,1,2,nan,0.200000,28294.361328,76023.750000,870000.062500,870000.062500,174000.015625,870000.062500
120,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
120,1,2,nan,0.200000,18822.152344,40483.855469,870000.062500,870000.062500,174000.015625,870000.062500
125,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
125,1,2,nan,0.100000,32303.578125,0.000000,870000.062500,870000.062500,87000.007812,870000.062500
132,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
132,1,2,nan,0.300000,30508.333984,54916.234375,870000.062500,870000.062500,261000.015625,870000.062500
134,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
134,1,2,nan,0.200000,52420.183594,139284.343750,870000.062500,870000.062500,174000.015625,870000.062500
137,1,1,nan,0.000000,51959.984375,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
137,1,2,nan,0.500000,93627.726562,130293.562500,870000.062500,870000.062500,435000.031250,870000.062500
145,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
145,1,2,nan,0.300000,23748.603516,45649.054688,870000.062500,870000.062500,261000.015625,870000.062500
147,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
147,1,2,nan,0.300000,44681.324219,77607.734375,870000.062500,870000.062500,261000.015625,870000.062500
148,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
148,1,2,nan,0.200000,37321.484375,110783.664062,870000.062500,870000.062500,174000.015625,870000.062500
149,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
149,1,2,nan,0.200000,13050.388672,27714.416016,870000.062500,870000.062500,174000.015625,870000.062500
161,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
161,1,2,nan,0.400000,27085.232422,53929.906250,870000.062500,870000.062500,348000.031250,870000.062500
162,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
162,1,2,nan,0.300000,24248.210938,43377.671875,870000.062500,870000.062500,261000.015625,870000.062500
164,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
164,1,2,nan,0.200000,39652.753906,100433.554688,870000.062500,870000.062500,174000.015625,870000.062500
166,1,1,nan,0.000000,0.000000,0.000000,360000.000000,870000.187500,870000.187500,870000.187500
166,1,2,nan,0.200000,7364.033203,22344.968750,360000.000000,870000.187500,174000.031250,870000.187500
168,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
168,1,2,nan,0.200000,17579.941406,37575.648438,870000.062500,870000.062500,174000.015625,870000.062500
175,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
175,1,2,nan,0.100000,36167.250000,0.000000,870000.062500,870000.062500,87000.007812,870000.062500
177,1,1,nan,0.000000,249432.000000,0.000000,870000.125000,870000.062500,870000.062500,870000.062500
177,1,2,nan,1.000000,254742.750000,171446.875000,870000.125000,870000.062500,870000.062500,870000.062500
178,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
178,1,2,nan,0.100000,13813.849609,0.000000,870000.062500,870000.062500,87000.007812,870000.062500
183,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
183,1,2,nan,0.200000,24756.119141,52857.589844,870000.062500,870000.062500,174000.015625,870000.062500
187,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
187,1,2,nan,0.300000,38739.195312,66664.734375,870000.062500,870000.062500,261000.015625,870000.062500
192,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
192,1,2,nan,0.200000,46320.699219,102715.750000,870000.062500,870000.062500,174000.015625,870000.062500
195,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
195,1,2,nan,0.300000,37460.675781,67635.054688,870000.062500,870000.062500,261000.015625,870000.062500
196,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
196,1,2,nan,0.300000,15435.518555,45820.472656,870000.062500,870000.062500,261000.015625,870000.062500
211,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
211,1,2,nan,0.300000,7586.604980,13703.578125,870000.062500,870000.062500,261000.015625,870000.062500
213,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
213,1,2,nan,0.300000,25999.462891,65440.117188,870000.062500,870000.062500,261000.015625,870000.062500
218,1,1,nan,0.000000,149063.984375,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
218,1,2,nan,0.800000,170785.875000,221514.937500,870000.062500,870000.062500,696000.062500,870000.062500
221,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
221,1,2,nan,0.200000,9412.472656,26018.531250,870000.062500,870000.062500,174000.015625,870000.062500
222,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
222,1,2,nan,0.200000,38162.906250,89963.554688,870000.062500,870000.062500,174000.015625,870000.062500
231,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
231,1,2,nan,0.300000,12945.211914,27258.136719,870000.062500,870000.062500,261000.015625,870000.062500
233,1,1,nan,0.000000,870000.125000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
233,1,2,nan,1.000000,866348.750000,9762.841797,870000.062500,870000.062500,870000.062500,870000.062500
237,1,1,nan,0.000000,51959.984375,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
237,1,2,nan,0.700000,59468.476562,76279.257812,870000.062500,870000.062500,609000.062500,870000.062500
241,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
241,1,2,nan,0.200000,17284.333984,40524.531250,870000.062500,870000.062500,174000.015625,870000.062500
244,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
244,1,2,nan,0.400000,37021.738281,90652.460938,870000.062500,870000.062500,348000.031250,870000.062500
249,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
249,1,2,nan,0.300000,12655.892578,24219.117188,870000.062500,870000.062500,261000.015625,870000.062500
254,1,1,nan,0.000000,249432.000000,0.000000,870000.125000,870000.062500,870000.062500,870000.062500
254,1,2,nan,1.000000,256816.781250,225815.796875,870000.125000,870000.062500,870000.062500,870000.062500
256,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
256,1,2,nan,0.200000,18238.238281,47164.621094,870000.062500,870000.062500,174000.015625,870000.062500
258,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
258,1,2,nan,0.300000,23204.371094,52885.789062,870000.062500,870000.062500,261000.015625,870000.062500
261,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
261,1,2,nan,0.200000,7193.326660,18396.607422,870000.062500,870000.062500,174000.015625,870000.062500
282,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
282,1,2,nan,0.300000,34598.398438,59763.417969,870000.062500,870000.062500,261000.015625,870000.062500
283,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
283,1,2,nan,0.400000,9319.220703,16904.125000,870000.062500,870000.062500,348000.031250,870000.062500
286,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
286,1,2,nan,0.300000,35985.648438,60911.875000,870000.062500,870000.062500,261000.015625,870000.062500
287,1,1,nan,0.000000,51959.980469,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
287,1,2,nan,0.600000,72708.523438,86467.031250,870000.062500,870000.062500,522000.031250,870000.062500
289,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
289,1,2,nan,0.400000,44793.785156,84171.820312,870000.062500,870000.062500,348000.031250,870000.062500
290,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
290,1,2,nan,0.300000,33139.855469,77817.554688,870000.062500,870000.062500,261000.015625,870000.062500
291,1,1,nan,0.000000,772692.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
291,1,2,nan,1.000000,686844.250000,222359.640625,870000.062500,870000.062500,870000.062500,870000.062500
292,1,1,nan,0.000000,349800.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
292,1,2,nan,1.000000,340202.562500,181035.890625,870000.062500,870000.062500,870000.062500,870000.062500
293,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
293,1,2,nan,0.300000,19094.429688,33641.753906,870000.062500,870000.062500,261000.015625,870000.062500
294,1,1,nan,0.000000,549720.062500,0.000000,870000.125000,870000.062500,870000.062500,870000.062500
294,1,2,nan,1.000000,557461.875000,176122.718750,870000.125000,870000.062500,870000.062500,870000.062500
297,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
297,1,2,nan,0.300000,25033.015625,40371.984375,870000.062500,870000.062500,261000.015625,870000.062500
301,1,1,nan,0.000000,870000.062500,0.000000,870000.125000,870000.062500,870000.062500,870000.062500
301,1,2,nan,1.000000,731548.500000,173061.828125,870000.125000,870000.062500,870000.062500,870000.062500
307,1,1,nan,0.000000,349800.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
307,1,2,nan,1.000000,344298.562500,136898.250000,870000.062500,870000.062500,870000.062500,870000.062500
309,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
309,1,2,nan,0.300000,41998.753906,76768.390625,870000.062500,870000.062500,261000.015625,870000.062500
310,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
310,1,2,nan,0.300000,20220.910156,36282.878906,870000.062500,870000.062500,261000.015625,870000.062500
317,1,1,nan,0.000000,451800.031250,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
317,1,2,nan,0.900000,447003.343750,244914.906250,870000.062500,870000.062500,783000.062500,870000.062500
320,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
320,1,2,nan,0.200000,12167.541992,26229.738281,870000.062500,870000.062500,174000.015625,870000.062500
321,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
321,1,2,nan,0.400000,16560.806641,30831.218750,870000.062500,870000.062500,348000.031250,870000.062500
327,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
327,1,2,nan,0.400000,17442.617188,38316.812500,870000.062500,870000.062500,348000.031250,870000.062500
328,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
328,1,2,nan,0.300000,34732.125000,69032.585938,870000.062500,870000.062500,261000.015625,870000.062500
333,1,1,nan,0.000000,651720.000000,0.000000,870000.125000,870000.062500,870000.062500,870000.062500
333,1,2,nan,1.000000,616788.625000,156703.734375,870000.125000,870000.062500,870000.062500,870000.062500
335,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
335,1,2,nan,0.200000,25089.822266,75751.773438,870000.062500,870000.062500,174000.015625,870000.062500
336,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
336,1,2,nan,0.300000,20711.375000,38968.617188,870000.062500,870000.062500,261000.015625,870000.062500
339,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
339,1,2,nan,0.300000,17434.437500,43952.832031,870000.062500,870000.062500,261000.015625,870000.062500
345,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
345,1,2,nan,0.300000,12128.634766,20182.070312,870000.062500,870000.062500,261000.015625,870000.062500
347,1,1,nan,0.000000,0.000000,0.000000,360000.000000,870000.187500,870000.187500,870000.187500
347,1,2,nan,0.200000,13023.503906,27472.656250,360000.000000,870000.187500,174000.031250,870000.187500
349,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
349,1,2,nan,0.400000,19570.310547,33179.847656,870000.062500,870000.062500,348000.031250,870000.062500
350,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
350,1,2,nan,0.200000,13813.277344,35373.445312,870000.062500,870000.062500,174000.015625,870000.062500
359,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
359,1,2,nan,0.300000,20981.638672,43544.511719,870000.062500,870000.062500,261000.015625,870000.062500
360,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
360,1,2,nan,0.200000,26326.710938,69343.750000,870000.062500,870000.062500,174000.015625,870000.062500
362,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
362,1,2,nan,0.400000,25578.955078,35945.140625,870000.062500,870000.062500,348000.031250,870000.062500
364,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
364,1,2,nan,0.300000,12040.192383,21631.708984,870000.062500,870000.062500,261000.015625,870000.062500
367,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
367,1,2,nan,0.200000,36888.812500,89898.320312,870000.062500,870000.062500,174000.015625,870000.062500
369,1,1,nan,0.000000,249432.000000,0.000000,870000.125000,870000.062500,870000.062500,870000.062500
369,1,2,nan,1.000000,245874.656250,157382.609375,870000.125000,870000.062500,870000.062500,870000.062500
372,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
372,1,2,nan,0.400000,45299.601562,78028.617188,870000.062500,870000.062500,348000.031250,870000.062500
375,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
375,1,2,nan,0.200000,25094.791016,78274.031250,870000.062500,870000.062500,174000.015625,870000.062500
380,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
380,1,2,nan,0.300000,17142.720703,35268.972656,870000.062500,870000.062500,261000.015625,870000.062500
383,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
383,1,2,nan,0.300000,31494.453125,81874.054688,870000.062500,870000.062500,261000.015625,870000.062500
386,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
386,1,2,nan,0.200000,26870.708984,56876.847656,870000.062500,870000.062500,174000.015625,870000.062500
389,1,1,nan,0.000000,51959.980469,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
389,1,2,nan,0.700000,87485.757812,100077.296875,870000.062500,870000.062500,609000.062500,870000.062500
394,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
394,1,2,nan,0.200000,10220.948242,26241.732422,870000.062500,870000.062500,174000.015625,870000.062500
400,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
400,1,2,nan,0.200000,10479.522461,33023.843750,870000.062500,870000.062500,174000.015625,870000.062500
402,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
402,1,2,nan,0.100000,24643.525391,0.000000,870000.062500,870000.062500,87000.007812,870000.062500
408,1,1,nan,0.000000,651720.062500,0.000000,870000.125000,870000.062500,870000.062500,870000.062500
408,1,2,nan,1.000000,628624.437500,152012.671875,870000.125000,870000.062500,870000.062500,870000.062500
423,1,1,nan,0.000000,51959.980469,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
423,1,2,nan,0.500000,98299.007812,144908.296875,870000.062500,870000.062500,435000.031250,870000.062500
424,1,1,nan,0.000000,549720.062500,0.000000,870000.125000,870000.062500,870000.062500,870000.062500
424,1,2,nan,1.000000,523570.375000,214908.796875,870000.125000,870000.062500,870000.062500,870000.062500
429,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
429,1,2,nan,0.400000,12944.110352,21943.925781,870000.062500,870000.062500,348000.031250,870000.062500
431,1,1,nan,0.000000,549720.062500,0.000000,870000.125000,870000.062500,870000.062500,870000.062500
431,1,2,nan,1.000000,524143.406250,210378.078125,870000.125000,870000.062500,870000.062500,870000.062500
435,1,1,nan,0.000000,249432.000000,0.000000,870000.187500,870000.062500,870000.062500,870000.062500
435,1,2,nan,0.800000,259204.375000,212569.687500,870000.187500,870000.062500,696000.062500,870000.062500
441,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
441,1,2,nan,0.200000,31524.964844,66540.781250,870000.062500,870000.062500,174000.015625,870000.062500
442,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
442,1,2,nan,0.300000,23838.791016,42179.058594,870000.062500,870000.062500,261000.015625,870000.062500
444,1,1,nan,0.000000,0.000000,0.000000,360000.000000,870000.187500,870000.187500,870000.187500
444,1,2,nan,0.100000,1967.392578,0.000000,360000.000000,870000.187500,87000.015625,870000.187500
445,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
445,1,2,nan,0.300000,23476.195312,43061.222656,870000.062500,870000.062500,261000.015625,870000.062500
447,1,1,nan,0.000000,0.000000,0.000000,360000.000000,870000.187500,870000.187500,870000.187500
447,1,2,nan,0.100000,2750.979492,0.000000,360000.000000,870000.187500,87000.015625,870000.187500
456,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
456,1,2,nan,0.200000,6972.406738,15098.211914,870000.062500,870000.062500,174000.015625,870000.062500
458,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
458,1,2,nan,0.400000,20006.503906,33791.527344,870000.062500,870000.062500,348000.031250,870000.062500
460,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
460,1,2,nan,0.400000,37959.976562,64101.496094,870000.062500,870000.062500,348000.031250,870000.062500
463,1,1,nan,0.000000,0.000000,0.000000,360000.000000,870000.187500,870000.187500,870000.187500
463,1,2,nan,0.100000,1079.880127,0.000000,360000.000000,870000.187500,87000.015625,870000.187500
467,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
467,1,2,nan,0.200000,26734.882812,62895.015625,870000.062500,870000.062500,174000.015625,870000.062500
468,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
468,1,2,nan,0.200000,13710.202148,36419.937500,870000.062500,870000.062500,174000.015625,870000.062500
477,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
477,1,2,nan,0.300000,51109.101562,98482.070312,870000.062500,870000.062500,261000.015625,870000.062500
485,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
485,1,2,nan,0.300000,21084.109375,44437.273438,870000.062500,870000.062500,261000.015625,870000.062500
487,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
487,1,2,nan,0.300000,46391.093750,122038.351562,870000.062500,870000.062500,261000.015625,870000.062500
494,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
494,1,2,nan,0.100000,20431.804688,0.000000,870000.062500,870000.062500,87000.007812,870000.062500
497,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
497,1,2,nan,0.400000,28003.068359,44885.281250,870000.062500,870000.062500,348000.031250,870000.062500
498,1,1,nan,0.000000,0.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
498,1,2,nan,0.200000,48678.234375,121239.585938,870000.062500,870000.062500,174000.015625,870000.062500
500,1,1,nan,0.000000,772692.000000,0.000000,870000.062500,870000.062500,870000.062500,870000.062500
500,1,2,nan,1.000000,725487.875000,131005.132812,870000.062500,870000.062500,870000.062500,870000.062500
